date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:15:46	875157/875157	---M--	200	added ('OK')	image/png	etag:%226ae038cd434c7020c5c27270a304a25f%22	https://www.humanicslab.com/training/training-hero.png	./humanicslab_mirror/www.humanicslab.com/training/training-hero.png	(from https://www.humanicslab.com/what-we-do/training)
14:15:47	29287/29287	---MCZ	200	added ('OK')	application/javascript	etag:W/%22540042f99afeea2c01e7885eb0f74b12%22	https://www.humanicslab.com/_next/static/chunks/app/what-we-do/training/page-c12d1e6644a2044a.js	./humanicslab_mirror/www.humanicslab.com/_next/static/chunks/app/what-we-do/training/page-c12d1e6644a2044a.js	(from https://www.humanicslab.com/what-we-do/training)
14:15:48	11265/11265	---M--	200	added ('OK')	image/png	etag:%22773b48b8deb50e71d4f3d799bee79896%22	https://www.humanicslab.com/training/tech-leadership.png	./humanicslab_mirror/www.humanicslab.com/training/tech-leadership.png	(from https://www.humanicslab.com/what-we-do/training)
14:15:49	766893/766893	---M--	200	added ('OK')	image/png	etag:%22d9398f1b52fc21b4a19fe9657196ad9b%22	https://www.humanicslab.com/training/diverse-classroom.png	./humanicslab_mirror/www.humanicslab.com/training/diverse-classroom.png	(from https://www.humanicslab.com/what-we-do/training)
14:15:49	11265/11265	---M--	200	added ('OK')	image/png	etag:%22773b48b8deb50e71d4f3d799bee79896%22	https://www.humanicslab.com/training/digital-transformation.png	./humanicslab_mirror/www.humanicslab.com/training/digital-transformation.png	(from https://www.humanicslab.com/what-we-do/training)
14:15:50	11265/11265	---M--	200	added ('OK')	image/png	etag:%22773b48b8deb50e71d4f3d799bee79896%22	https://www.humanicslab.com/training/technical-upskilling.png	./humanicslab_mirror/www.humanicslab.com/training/technical-upskilling.png	(from https://www.humanicslab.com/what-we-do/training)
14:15:51	11265/11265	---M--	200	added ('OK')	image/png	etag:%22773b48b8deb50e71d4f3d799bee79896%22	https://www.humanicslab.com/training/training-cta.png	./humanicslab_mirror/www.humanicslab.com/training/training-cta.png	(from https://www.humanicslab.com/what-we-do/training)
14:15:53	10481/10481	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c9f389d2fea0e85e5b6bf5c053210e94%22	https://www.humanicslab.com/_next/static/chunks/2296-c575099c46b04481.js	./humanicslab_mirror/www.humanicslab.com/_next/static/chunks/2296-c575099c46b04481.js	(from https://www.humanicslab.com/careers)
14:15:53	159/159	---M--	200	added ('OK')	application/javascript	etag:%22523591c7eb0e0439338ab81179ca19be%22	https://www.humanicslab.com/_next/static/chunks/app/careers/page-24b20a1bfabe0148.js	./humanicslab_mirror/www.humanicslab.com/_next/static/chunks/app/careers/page-24b20a1bfabe0148.js	(from https://www.humanicslab.com/careers)
14:15:56	658329/658329	---M--	200	added ('OK')	image/png	etag:%22c5071c7604880a12607b480eff2b7b0d%22	https://www.humanicslab.com/abstract-blue-career-pattern.png	./humanicslab_mirror/www.humanicslab.com/abstract-blue-career-pattern.png	(from https://www.humanicslab.com/careers)
14:15:57	579170/579170	---M--	200	added ('OK')	image/png	etag:%22344f5177256ed0bafabc77db6f96227e%22	https://www.humanicslab.com/diverse-team-collaboration.png	./humanicslab_mirror/www.humanicslab.com/diverse-team-collaboration.png	(from https://www.humanicslab.com/careers)
14:15:57	915374/915374	---M--	200	added ('OK')	image/png	etag:%2258dc32d066ba700df052e98607ef21d0%22	https://www.humanicslab.com/team-success-celebration.png	./humanicslab_mirror/www.humanicslab.com/team-success-celebration.png	(from https://www.humanicslab.com/careers)
14:15:58	78927/78927	---MCZ	200	added ('OK')	text/html	etag:W/%22bgbm7cli7v1owe%22	https://www.humanicslab.com/careers/internships	./humanicslab_mirror/www.humanicslab.com/careers/internships.html	(from https://www.humanicslab.com/careers)
14:15:59	11265/11265	---M--	200	added ('OK')	image/png	etag:%22773b48b8deb50e71d4f3d799bee79896%22	https://www.humanicslab.com/diverse-tech-for-good.png	./humanicslab_mirror/www.humanicslab.com/diverse-tech-for-good.png	(from https://www.humanicslab.com/careers)
14:16:00	745031/745031	---M--	200	added ('OK')	image/png	etag:%22c138f8ecad6ff4f8821a8455151ba747%22	https://www.humanicslab.com/technology-internship.png	./humanicslab_mirror/www.humanicslab.com/technology-internship.png	(from https://www.humanicslab.com/careers)
14:16:01	11504/11504	---MCZ	200	added ('OK')	application/javascript	etag:W/%229320c5082022d2eb3c46d6f726133e5c%22	https://www.humanicslab.com/_next/static/chunks/app/news/page-00beeb7c6d32bf16.js	./humanicslab_mirror/www.humanicslab.com/_next/static/chunks/app/news/page-00beeb7c6d32bf16.js	(from https://www.humanicslab.com/news)
14:16:02	247750/247750	---M--	200	added ('OK')	image/png	etag:%220ad1073414f4cd40a42f03574adaebdc%22	https://www.humanicslab.com/abstract-blue-news-pattern.png	./humanicslab_mirror/www.humanicslab.com/abstract-blue-news-pattern.png	(from https://www.humanicslab.com/news)
14:16:03	56545/56545	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Dec%202025%2013:16:02%20GMT	https://www.humanicslab.com/news/humanics-lab-launches-empathetic-career-advisor-powered-by-ai-introducing-careers-university-gpt	./humanicslab_mirror/www.humanicslab.com/news/humanics-lab-launches-empathetic-career-advisor-powered-by-ai-introducing-careers-university-gpt.html	(from https://www.humanicslab.com/news)
14:16:04	51808/51808	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Dec%202025%2013:16:03%20GMT	https://www.humanicslab.com/news/welcome-to-humanics-lab	./humanicslab_mirror/www.humanicslab.com/news/welcome-to-humanics-lab.html	(from https://www.humanicslab.com/news)
14:16:05	7881/7881	---MCZ	200	added ('OK')	application/javascript	etag:W/%22fb0428fa872fb94c6786f182c04d868a%22	https://www.humanicslab.com/_next/static/chunks/9958-692064f4f6d75071.js	./humanicslab_mirror/www.humanicslab.com/_next/static/chunks/9958-692064f4f6d75071.js	(from https://www.humanicslab.com/contact)
14:16:06	5831/5831	---MCZ	200	added ('OK')	application/javascript	etag:W/%224d2414444c3cf9836deeca9305bba4d5%22	https://www.humanicslab.com/_next/static/chunks/app/contact/page-c3e601dd4b3d4a3a.js	./humanicslab_mirror/www.humanicslab.com/_next/static/chunks/app/contact/page-c3e601dd4b3d4a3a.js	(from https://www.humanicslab.com/contact)
14:16:08	16447/16447	---MCZ	200	added ('OK')	application/javascript	etag:W/%2254509ec219a53d5551561d785601c73e%22	https://www.humanicslab.com/_next/static/chunks/app/startups/page-f92cd5dd4793b1a3.js	./humanicslab_mirror/www.humanicslab.com/_next/static/chunks/app/startups/page-f92cd5dd4793b1a3.js	(from https://www.humanicslab.com/startups)
14:16:08	686007/686007	---M--	200	added ('OK')	image/png	etag:%22527bcf2781b7bb7a6042adece0fc22db%22	https://www.humanicslab.com/abstract-blue-communication.png	./humanicslab_mirror/www.humanicslab.com/abstract-blue-communication.png	(from https://www.humanicslab.com/contact)
14:16:08	38500/38500	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224d4a7ccaa4000f093360b7374a422186%22	https://www.humanicslab.com/startups/accelerator	./humanicslab_mirror/www.humanicslab.com/startups/accelerator.6f.delayed	(from https://www.humanicslab.com/startups)
14:16:09	38500/38500	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224d4a7ccaa4000f093360b7374a422186%22	https://www.humanicslab.com/startups/mentorship	./humanicslab_mirror/www.humanicslab.com/startups/mentorship.70.delayed	(from https://www.humanicslab.com/startups)
14:16:10	38500/38500	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224d4a7ccaa4000f093360b7374a422186%22	https://www.humanicslab.com/startups/community	./humanicslab_mirror/www.humanicslab.com/startups/community.71.delayed	(from https://www.humanicslab.com/startups)
14:16:11	38500/38500	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224d4a7ccaa4000f093360b7374a422186%22	https://www.humanicslab.com/startups/resources	./humanicslab_mirror/www.humanicslab.com/startups/resources.72.delayed	(from https://www.humanicslab.com/startups)
14:16:13	994265/994265	---M--	200	added ('OK')	image/png	etag:%22a00b304687e5bf5739092f9af6130185%22	https://www.humanicslab.com/african-tech-startup-team.png	./humanicslab_mirror/www.humanicslab.com/african-tech-startup-team.png	(from https://www.humanicslab.com/startups)
14:16:13	38500/38500	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224d4a7ccaa4000f093360b7374a422186%22	https://www.humanicslab.com/startups/success-stories/ecosolar	./humanicslab_mirror/www.humanicslab.com/startups/success-stories/ecosolar.74.delayed	(from https://www.humanicslab.com/startups)
14:16:15	722557/722557	---M--	200	added ('OK')	image/png	etag:%22e561c3fca0f328cfe9e61755b17e8a4a%22	https://www.humanicslab.com/edtech-africa.png	./humanicslab_mirror/www.humanicslab.com/edtech-africa.png	(from https://www.humanicslab.com/startups)
14:16:15	38500/38500	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224d4a7ccaa4000f093360b7374a422186%22	https://www.humanicslab.com/startups/success-stories/learnconnect	./humanicslab_mirror/www.humanicslab.com/startups/success-stories/learnconnect.76.delayed	(from https://www.humanicslab.com/startups)
14:16:17	498576/498576	---M--	200	added ('OK')	image/png	etag:%229750827ed3a81165b3892307ef71a1fc%22	https://www.humanicslab.com/african-healthcare-app.png	./humanicslab_mirror/www.humanicslab.com/african-healthcare-app.png	(from https://www.humanicslab.com/startups)
14:16:17	38500/38500	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224d4a7ccaa4000f093360b7374a422186%22	https://www.humanicslab.com/startups/success-stories/medilink	./humanicslab_mirror/www.humanicslab.com/startups/success-stories/medilink.78.delayed	(from https://www.humanicslab.com/startups)
14:16:18	38500/38500	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224d4a7ccaa4000f093360b7374a422186%22	https://www.humanicslab.com/startups/success-stories	./humanicslab_mirror/www.humanicslab.com/startups/success-stories.79.delayed	(from https://www.humanicslab.com/startups)
14:16:19	11265/11265	---M--	200	added ('OK')	image/png	etag:%22773b48b8deb50e71d4f3d799bee79896%22	https://www.humanicslab.com/diverse-tech-team.png	./humanicslab_mirror/www.humanicslab.com/diverse-tech-team.png	(from https://www.humanicslab.com/what-we-do)
14:16:21	6036/6036	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ec0740ba78935134739208f9bd511146%22	https://www.humanicslab.com/_next/static/chunks/2884-59dd004a2efee24e.js	./humanicslab_mirror/www.humanicslab.com/_next/static/chunks/2884-59dd004a2efee24e.js	(from https://www.humanicslab.com/what-we-do)
14:16:22	14711/14711	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d4c3ad42f01cb6a42e14c6d5cdec7e06%22	https://www.humanicslab.com/_next/static/chunks/app/what-we-do/page-28b2baaa69e39dae.js	./humanicslab_mirror/www.humanicslab.com/_next/static/chunks/app/what-we-do/page-28b2baaa69e39dae.js	(from https://www.humanicslab.com/what-we-do)
14:16:23	886314/886314	---M--	200	added ('OK')	image/png	etag:%22e31c624a5470214b5a0729ce73f05625%22	https://www.humanicslab.com/healthcare-ai-diagnostics.png	./humanicslab_mirror/www.humanicslab.com/healthcare-ai-diagnostics.png	(from https://www.humanicslab.com/what-we-do)
14:16:23	38500/38500	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224d4a7ccaa4000f093360b7374a422186%22	https://www.humanicslab.com/projects/chestify-ai	./humanicslab_mirror/www.humanicslab.com/projects/chestify-ai.7e.delayed	(from https://www.humanicslab.com/what-we-do)
14:16:24	38500/38500	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224d4a7ccaa4000f093360b7374a422186%22	https://www.humanicslab.com/projects/afrigreen	./humanicslab_mirror/www.humanicslab.com/projects/afrigreen.7f.delayed	(from https://www.humanicslab.com/what-we-do)
14:16:26	552929/552929	---M--	200	added ('OK')	image/png	etag:%227b8a78b5f084e6970c0a28ff95abd61b%22	https://www.humanicslab.com/edtech-digital-classroom.png	./humanicslab_mirror/www.humanicslab.com/edtech-digital-classroom.png	(from https://www.humanicslab.com/what-we-do)
14:16:26	38500/38500	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224d4a7ccaa4000f093360b7374a422186%22	https://www.humanicslab.com/projects/careers-university	./humanicslab_mirror/www.humanicslab.com/projects/careers-university.81.delayed	(from https://www.humanicslab.com/what-we-do)
14:16:27	38500/38500	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224d4a7ccaa4000f093360b7374a422186%22	https://www.humanicslab.com/projects	./humanicslab_mirror/www.humanicslab.com/projects.82.delayed	(from https://www.humanicslab.com/what-we-do)
14:16:30	792144/792144	---M--	200	added ('OK')	image/png	etag:%22384b307d07d07e9607b6c8081264f509%22	https://www.humanicslab.com/university-innovation-hub.png	./humanicslab_mirror/www.humanicslab.com/university-innovation-hub.png	(from https://www.humanicslab.com/what-we-do)
14:16:30	140218/140218	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c1d129c374c9962c05e707fc38a580d2%22	https://www.humanicslab.com/_next/static/chunks/3454-d944b2250b348d5e.js	./humanicslab_mirror/www.humanicslab.com/_next/static/chunks/3454-d944b2250b348d5e.js	(from https://www.humanicslab.com/news/humanics-lab-inspires-kano-children-on-innovation-and-responsible-ai)
14:16:31	15548/15548	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c307db4f38ac885e0921e36818952fea%22	https://www.humanicslab.com/_next/static/chunks/app/news/%5Bslug%5D/page-740e475d293341c8.js	./humanicslab_mirror/www.humanicslab.com/_next/static/chunks/app/news/[slug]/page-740e475d293341c8.js	(from https://www.humanicslab.com/news/humanics-lab-inspires-kano-children-on-innovation-and-responsible-ai)
14:16:31	38500/38500	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224d4a7ccaa4000f093360b7374a422186%22	https://www.humanicslab.com/news/category/innovation	./humanicslab_mirror/www.humanicslab.com/news/category/innovation.86.delayed	(from https://www.humanicslab.com/news/humanics-lab-inspires-kano-children-on-innovation-and-responsible-ai)
14:16:32	38500/38500	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224d4a7ccaa4000f093360b7374a422186%22	https://www.humanicslab.com/news/category/expansion	./humanicslab_mirror/www.humanicslab.com/news/category/expansion.87.delayed	(from https://www.humanicslab.com/news/humanics-lab-inspires-kano-children-on-innovation-and-responsible-ai)
14:16:33	38500/38500	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224d4a7ccaa4000f093360b7374a422186%22	https://www.humanicslab.com/news/category/social-impact	./humanicslab_mirror/www.humanicslab.com/news/category/social-impact.88.delayed	(from https://www.humanicslab.com/news/humanics-lab-inspires-kano-children-on-innovation-and-responsible-ai)
14:16:34	38500/38500	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224d4a7ccaa4000f093360b7374a422186%22	https://www.humanicslab.com/news/category/healthcare	./humanicslab_mirror/www.humanicslab.com/news/category/healthcare.89.delayed	(from https://www.humanicslab.com/news/humanics-lab-inspires-kano-children-on-innovation-and-responsible-ai)
14:16:35	38500/38500	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224d4a7ccaa4000f093360b7374a422186%22	https://www.humanicslab.com/news/category/partnership	./humanicslab_mirror/www.humanicslab.com/news/category/partnership.8a.delayed	(from https://www.humanicslab.com/news/humanics-lab-inspires-kano-children-on-innovation-and-responsible-ai)
14:16:36	38500/38500	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224d4a7ccaa4000f093360b7374a422186%22	https://www.humanicslab.com/news/category/environment	./humanicslab_mirror/www.humanicslab.com/news/category/environment.8b.delayed	(from https://www.humanicslab.com/news/humanics-lab-inspires-kano-children-on-innovation-and-responsible-ai)
14:16:38	631328/631328	---M--	200	added ('OK')	image/png	etag:%221c47b05556fffd651bdc2e609fc750b9%22	https://www.humanicslab.com/partnerships/partnerships-hero.png	./humanicslab_mirror/www.humanicslab.com/partnerships/partnerships-hero.png	(from https://www.humanicslab.com/partnerships)
14:16:39	4752/4752	---MCZ	200	added ('OK')	application/javascript	etag:W/%2206567134a93c392aaecd5c2ff4ae3109%22	https://www.humanicslab.com/_next/static/chunks/app/partnerships/page-b1ced8b985335272.js	./humanicslab_mirror/www.humanicslab.com/_next/static/chunks/app/partnerships/page-b1ced8b985335272.js	(from https://www.humanicslab.com/partnerships)
14:16:39	11265/11265	---M--	200	added ('OK')	image/png	etag:%22773b48b8deb50e71d4f3d799bee79896%22	https://www.humanicslab.com/digital-banking/case-study-national-payment.png	./humanicslab_mirror/www.humanicslab.com/digital-banking/case-study-national-payment.png	(from https://www.humanicslab.com/partnerships)
14:16:40	11265/11265	---M--	200	added ('OK')	image/png	etag:%22773b48b8deb50e71d4f3d799bee79896%22	https://www.humanicslab.com/partnerships/partnership-process.png	./humanicslab_mirror/www.humanicslab.com/partnerships/partnership-process.png	(from https://www.humanicslab.com/partnerships)
14:16:41	11265/11265	---M--	200	added ('OK')	image/png	etag:%22773b48b8deb50e71d4f3d799bee79896%22	https://www.humanicslab.com/partnerships/partnership-cta.png	./humanicslab_mirror/www.humanicslab.com/partnerships/partnership-cta.png	(from https://www.humanicslab.com/partnerships)
14:16:42	158/158	---M--	200	added ('OK')	application/javascript	etag:%22521f216a3f3439f7d3006ec12f8165ae%22	https://www.humanicslab.com/_next/static/chunks/app/case-studies/page-75456a4435ecef28.js	./humanicslab_mirror/www.humanicslab.com/_next/static/chunks/app/case-studies/page-75456a4435ecef28.js	(from https://www.humanicslab.com/case-studies)
14:16:43	3253/3253	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2235707bd9960ba5281c72af927b79291f%22	https://www.humanicslab.com/placeholder.svg?height=600&width=1200&query=digital%20transformation%20projects	./humanicslab_mirror/www.humanicslab.com/placeholder7109.svg	(from https://www.humanicslab.com/case-studies)
14:16:46	3253/3253	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2235707bd9960ba5281c72af927b79291f%22	https://www.humanicslab.com/placeholder.svg?key=rk6he	./humanicslab_mirror/www.humanicslab.com/placeholder738e.svg	(from https://www.humanicslab.com/case-studies)
14:16:46	847263/847263	---M--	200	added ('OK')	image/png	etag:%221550ad49ceb185a71cb8ab158a68d7bb%22	https://www.humanicslab.com/bustling-university-campus.png	./humanicslab_mirror/www.humanicslab.com/bustling-university-campus.png	(from https://www.humanicslab.com/case-studies)
14:16:47	3253/3253	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2235707bd9960ba5281c72af927b79291f%22	https://www.humanicslab.com/placeholder.svg?key=d72vq	./humanicslab_mirror/www.humanicslab.com/placeholder4621.svg	(from https://www.humanicslab.com/case-studies)
14:16:47	3253/3253	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2235707bd9960ba5281c72af927b79291f%22	https://www.humanicslab.com/placeholder.svg?height=300&width=500&query=law%20firm%20office	./humanicslab_mirror/www.humanicslab.com/placeholdereece.svg	(from https://www.humanicslab.com/case-studies)
14:16:48	3253/3253	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2235707bd9960ba5281c72af927b79291f%22	https://www.humanicslab.com/placeholder.svg?key=w90cq	./humanicslab_mirror/www.humanicslab.com/placeholderca36.svg	(from https://www.humanicslab.com/case-studies)
14:16:49	3253/3253	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2235707bd9960ba5281c72af927b79291f%22	https://www.humanicslab.com/placeholder.svg?height=300	./humanicslab_mirror/www.humanicslab.com/placeholderfb81.svg	(from https://www.humanicslab.com/case-studies)
14:16:51	10521/10521	---MCZ	200	added ('OK')	application/javascript	etag:W/%2222bffa4dfeaf00813ca9fc4031d61bb3%22	https://www.humanicslab.com/_next/static/chunks/app/careers/internships/page-d7bc593695b07148.js	./humanicslab_mirror/www.humanicslab.com/_next/static/chunks/app/careers/internships/page-d7bc593695b07148.js	(from https://www.humanicslab.com/careers/internships)
